"BlueOdds","RedOdds","BlueAvgSigStrPct","RedAvgSigStrPct","BlueAvgSigStrLanded","RedAvgSigStrLanded","BlueAvgTDLanded","RedAvgTDLanded","BlueAvgTDPct","RedAvgTDPct","BlueAge","RedAge","Winner"
-150,130,0.45,0.39,4.48,2.99,0.5,4.07,0.33,0.33,30,38,"0"
155,-167,0.467,0.567,27.5,19.5,1.4,2.6667,0.48,0.484,32,33,"1"
220,-240,0.46,0.397,20,36.4,1.6111,0.6,0.41,0.292,32,36,"1"
-265,200,0.44,0.387,33.8571,30.7143,0.4286,0,0.2,0,24,28,"0"
170,-205,0.43,0.476,32.6667,41.4,0.3636,4,0.228,0.448,25,27,"1"
125,-145,0.5,0.434,1,3.63,2.31,1.9,0.5,0.5,28,31,"0"
-125,105,0.41,0.36,3.02,3.03,1.38,0.78,0.44,0.41,26,29,"0"
190,-230,0.29,0.48,27.4,23.2727,0.5,2.2857,0.25,0.438,28,24,"1"
200,-240,0.373,0.37,35.3333,31.9286,1.3333,0.5714,0.26,0.415,28,30,"1"
235,-275,0.378,0.575,19.841809878528,21.1527659641032,1.1111,1,0.29,0.32,30,31,"1"
105,-125,0.58,0.44,3.97,4.19,0.5,0.39,0.5,0.44,27,30,"0"
120,-130,0.528,0.45,4.94,4.74,0,2.49,0,0.36,30,36,"0"
-150,130,0.38,0.456,16,48,1,2.625,0.12,0.383,25,31,"0"
335,-420,0.461,0.428,40.3333,38.4,1,0.8,0.11,0.377,36,31,"1"
142,-172,0.57,0.42,3.7,4.74,0,2,0,0.38,27,30,"1"
-410,320,0.41,0.393,31,30,3.6667,2.5,0.75,0.35,23,30,"1"
-230,190,0.675,0.385,41,18.4167,0.5,0,0.667,0,28,29,"1"
-320,265,0.22,0.44,4,16,0.6667,2,0.28,0.71,34,25,"1"
-200,185,0.425,0.44,2.24,3.38,0.71,0,0.37,0,37,40,"0"
325,-360,0.415,0.54,1.6,4.3,3.96,1.12,0.35,1,33,25,"1"
180,-220,0.499,0.63,48.7143,29,1.4,1,0.382,0.28,31,29,"1"
59.7932402411945,-115.711474369147,0.47,0.46,19.841809878528,21.1527659641032,0.95,0.52,0.263,0.35,35,33,"1"
59.7932402411945,-115.711474369147,0.5,0.61,5.35,5.46,1,0.6667,0.25,0.36,35,31,"1"
253,-300,0.49,0.655,28.75,24.4,0.33,0,0.278,0,34,32,"1"
-150,130,0.44,0.45,2.94,4.49,1.25,0.69,0.36,0.27,28,35,"0"
-350,290,0.507,0.39,4.39,3.29,0.78,1.8333,0.17,0.343,28,30,"0"
130,-150,0.4,0.39,2,4.39,3.22,0.72,0.44,0.23,30,35,"1"
-110,-110,0.417,0.477,54.2727,10.1875,0.7692,1.6667,0.444,0.147,26,36,"1"
114,-145,0.45,0.47,5.65,4.04,0.45,0,0.33,0,29,30,"0"
400,-620,0.5,0.52,4.67,5.39,1.38,2.74,0.212,0.88,34,34,"1"
270,-350,0.45,0.46,4.62,4.89,0.62,1.16,0.45,0.41,36,31,"1"
260,-320,0.389,0.389,58.1111,38,0,1,0,0.33,38,29,"1"
-175,145,0.5,0.464,31,24,2.1667,1,0.507,0.224,29,34,"0"
100,-120,0.46,0.52,3.25,3.39,4.2,2.67,0.5,0.54,31,31,"0"
100,-120,0.66,0.403,28,31.3333,0.1818,1.25,0.2,0.296,41,35,"0"
-135,115,0.543,0.415,88,8,0,0.5,0,0.466,27,28,"0"
-168,150,0.445,0.46,1.61,3.75,5.29,1.45,0.46,0.31,32,44,"1"
190,-230,0.35,0.433,1.41,6.53,3.59,0,0.35,0,37,31,"0"
165,-195,0.54,0.584,31.6667,12.875,0.8235,1,0.33,0.404,27,24,"0"
59.7932402411945,-115.711474369147,0.49,0.44,25.3333,8,0,0,0,0,35,23,"0"
160,-185,0.38,0.448,28,26.25,1,0,0.08,0,33,34,"1"
-215,195,0.343,0.36,2.28,3.76,4.27,0,0.51,0,30,26,"0"
-380,280,0.54,0.366,70.25,40.8333,0.5,0.7143,0.292,0.179,22,35,"0"
275,-305,0.52,0.431,20.8,64.375,1.8,0.4,0.18,0.297,30,29,"1"
-110,-110,0.366,0.52,34.7143,47.5,0.625,2.1429,0.229,0.321,27,32,"0"
295,-360,0.44,0.41,3.26,3.31,0.78,1.45,0.55,0.212,33,30,"0"
420,-475,0.22,0.75,33.5,31.8421,1,0.8,0.33,0.352,27,36,"1"
235,-280,0.41,0.404,17.5,44.5,0.3333,3.1667,0.333,0.467,36,28,"0"
320,-390,0.54,0.52,3.75,7.28,1.66,0.21,0.187,0.16,35,32,"1"
142,-170,0.44,0.49,4.11,5.66,2.04,0.36,0.5,0.33,32,35,"1"
-130,110,0.4,0.51,3.69,1.71,0.7,2.49,0.26,0.3,28,36,"1"
-140,130,0.372,0.456,50.8333,30.6667,1.2857,1.75,0.46,0.29,26,37,"1"
142,-153,0.48,0.58,43.3333,48.2,0.6,1.5,0.256,0.5,33,34,"1"
108,-134,0.47,0.48,3.41,3.65,2.26,1.47,0.41,0.38,41,35,"1"
180,-220,0.47,0.33,3.67,1.12,0,4.39,0,0.28,36,28,"1"
200,-220,0.445,0.42,2.16,1.74,0.29,5.29,0.5,0.3,27,24,"0"
-120,100,0.53,0.52,4.25,3.27,0.51,0,0.16,0,28,32,"1"
600,-900,0.37,0.45,1.59,5.26,0.5,2.05,0.15,0.33,33,23,"1"
-220,200,0.372,0.47,31.1667,41.75,0.5,0.3636,0.1,0.185,35,29,"0"
370,-415,0.47,0.503,20.7143,36,0,0.3,0,0.182,33,28,"1"
-490,380,0.55,0.38,2.98,2.75,0.76,0.5,0.6,0.16,31,35,"0"
-245,205,0.4,0.36,2.81,3.6,1.61,1.69,0.27,0.38,33,41,"0"
-105,-115,0.43,0.37,2.96,6,3.63,0.34,0.31,0.26,32,31,"1"
145,-155,0.21,0.46,6,32,1,2.25,0.25,0.564,28,33,"1"
285,-345,0.395,0.566,55.4286,43.75,1.3333,3.7778,0.325,0.73,24,22,"1"
-265,215,0.48,0.43,7.88,5.43,0.21,0,0.333,0,30,25,"0"
130,-140,0.25,0.6,10.5,19,0,0.95,0,0.3,26,31,"1"
200,-240,0.464,0.367,13.75,2,1,3.22,1,0.263,29,32,"0"
525,-750,0.28,0.368,25,24.375,2.5,6,0.25,0.45,38,26,"1"
420,-480,0.28,0.46,2.04,3.95,0,1.37,0,0.27,39,31,"0"
-115,-105,0.41,0.47,29.5,22.125,1.0833,0.96,0.436,0.121,34,32,"0"
325,-475,0.45,0.53,3.07,7.15,1.1,0.25,0.2,0.3,32,31,"1"
-125,105,0.348,0.35,4.21,2.64,1.37,1.33,0.25,0.42,27,35,"1"
350,-455,0.45,0.588,32.1,27,1.05,0.2308,0.203,0.15,31,27,"1"
125,-145,0.412,0.49,3.51,3.62,0.55,1.42,0.42,0.42,31,28,"1"
-175,155,0.527,0.38,4.83,5.03,0.55,1.8,0.5,0.438,33,33,"0"
130,-150,0.328,0.48,3.8,4.27,0.97,0.54,0.42,0.68,34,31,"1"
120,-130,0.46,0.46,3.83,3.44,1.6,2.7,0.2,0.54,37,28,"0"
-175,155,0.77,0.647,33.6667,33.4,1.6667,3.75,0.22,0.44,34,34,"1"
164,-198,0.5,0.338,11,27.6,1,0.1111,0.25,0.042,30,31,"0"
-150,120,0.48,0.53,5.6,2.36,0.55,1.71,1,0.33,27,28,"0"
145,-155,0.496,0.48,4.53,6.68,0.42,0.25,0.27,0.53,29,29,"1"
165,-190,0.52,0.53,4.94,4.36,3.87,0.46,0.58,0.33,33,40,"0"
245,-290,0.315,0.85,27.5,3,1,0,0.66,0,34,23,"1"
110,-137,0.88,0.604,2,39,3.93,1.48,0.28,0.316,33,24,"1"
110,-130,0.46,0.45,5.47,2.82,0,1,0,0.33,30,29,"0"
140,-165,0.5,0.32,3.44,3.11,1.55,3.59,0.28,0.58,37,28,"0"
59.7932402411945,-115.711474369147,0.44,0.41,5.48,2.99,0.45,1.97,0.14,0.5,27,31,"1"
126,-136,0.51,0.373,40.8,22.75,1.4,6,0.454,0.5,27,29,"0"
185,-225,0.514,0.363,70,78.5,1.3333,3.4615,0.438,0.303,29,27,"1"
-170,160,0.45,0.46,2.66,3.92,1.34,1.7,0.4,0.47,27,31,"0"
405,-500,0.375,0.47,24.6,31.8333,3.4,1.5,0.375,0.25,29,31,"1"
225,-265,0.3,0.407,7,86.5,0,1.3333,0,1,24,30,"0"
375,-470,0.443,0.532,56.3333,75,4,4.5385,0.363,0.448,29,28,"1"
-105,-105,0.463,0.319,42,30.5,1,1.2,0.328,0.457,23,30,"0"
59.7932402411945,-115.711474369147,0.43,0.69,41.3333,31.8421,1,2,0.476,0.66,27,25,"1"
325,-365,0.36,0.63,4.07,3.56,0.59,0.92,0.27,1,36,26,"1"
210,-250,0.407,0.66,56.25,7.3333,0.5,0,0.165,0,34,25,"1"
390,-480,0.34,0.473,43,44.4211,0.4667,3,0.165,0.564,34,30,"1"
-230,195,0.44,0.408,44.5,22.5714,0.5,2.6522,0.387,0.265,27,28,"1"
465,-545,0.401,0.52,6.04,3.7,0,1.62,0,0.387,39,36,"1"
185,-225,0.383,0.423,32.5833,41.6667,1.35,3,0.165,0.437,33,29,"1"
-278,235,0.49,0.345,35.1333,24.1667,1.3333,1.1538,0.48,0.449,24,27,"0"
-150,140,0.353,0.51,31.6,35.5,1.2381,3,0.31,0.5,26,34,"1"
110,-137,0.43,0.478,45.5,19.7143,1,1.2,0.3,0.4,25,35,"0"
370,-460,0.4,0.433,33.3333,28.7273,5,0.3,0.55,0.222,22,31,"1"
365,-460,0.392,0.57,12.2,21,0.17,1.3,0.136,0.45,37,34,"0"
130,-155,0.5,0.43,4.12,3.04,1.23,1.51,0.37,0.4,31,31,"0"
-151,130,0.52,0.47,4.26,5.5,1.45,0.21,0.45,0.5,24,39,"0"
360,-450,0.5,0.4,17.25,32.4,1.7273,3.1667,0.3,0.431,32,21,"1"
260,-290,0.413,0.58,5,4.47,0.36,5.35,0.11,0.767,35,32,"1"
190,-230,0.435,0.393,16.9,25.75,1.3333,3,0.142,0.51,32,29,"1"
225,-286,0.47,0.55,3.27,5.11,2.86,0.59,0.47,0.16,34,30,"0"
170,-200,0.46,0.349,15,37.7,1.6667,0,0.454,0,30,31,"0"
205,-225,0.39,0.249,16,2,7,0,0.753,0,28,28,"0"
-230,190,0.45,0.487,60.6667,35.8,1.2857,1.5,0.244,0.193,27,30,"0"
205,-245,0.485,0.69,37.4,53,1.3846,3.6,0.382,1,27,26,"1"
310,-395,0.5,0.4,33.5,61.9231,1.2857,3.8571,0.5,0.66,31,29,"1"
-170,150,0.5,0.5,5.13,4.79,1,1.49,0.27,0.35,32,35,"1"
-250,205,0.51,0.59,13.2727,39.7143,2,3.3889,0.317,0.341467131959097,32,36,"0"
100,-120,0.484,0.453,17,34,1.2,2,0.296,0.45,28,37,"0"
-230,190,0.513,0.404,7.6,28.6471,1.75,0,0.278,0,29,29,"1"
100,-120,0.435,0.491,52,18.4,1,1.1667,0.25,0.353,25,31,"1"
200,-265,0.37,0.55,2.73,4.12,2.02,1.2,0.36,0.43,33,27,"1"
100,-120,0.447,0.394,96,78.5,1,1.4444,0.415,0.527,30,29,"1"
235,-275,0.3,0.623,49,49,0,11,0,0.13,29,32,"1"
255,-280,0.455,0.17,32.9167,10,1.25,0.3333,0.083,0.166,28,26,"0"
120,-140,0.54,0.52,3.75,4.32,0.15,2.2,0.25,0.3,32,31,"0"
290,-350,0.42,0.393,4.58,3.88,0.66,0.39,0.41,0.14,26,28,"0"
195,-235,0.67,0.4,31.7143,45.5556,3,2.7143,0.18,0.521,34,31,"1"
330,-370,0.45,0.413,25.3333,26.8,0.8333,1.25,0.416,0.274,30,34,"1"
59.7932402411945,-115.711474369147,0.43,0.41,3.96,3.31,0.66,1.54,0.5,0.44,29,31,"1"
-210,180,0.41,0.429,43.6667,44.08,0,1.3333,0,0.2,29,37,"0"
-160,150,0.46,0.49,24.4375,32.2308,0.8,1,0.351,0.5,33,33,"1"
120,-140,0.36,0.41,3.05,3.45,1.27,1.59,0.25,0.371,25,29,"1"
-150,130,0.487,0.5,5.5,5.35,0.5,0.8,0.5,0.23,30,31,"0"
-110,-110,0.483,0.35,3.54,3.32,0.91,0.34,0.33,0.66,37,33,"1"
-120,100,0.48,0.47,2.39,4.53,1.65,0.23,0.4,0.5,27,28,"0"
200,-245,0.44,0.376,57,44,3,0,0.5,0,27,30,"1"
155,-175,0.509,0.155,4.83,30.5,0.34,0.5556,0.33,0.177,32,26,"0"
-135,115,0.67,0.402,28,14.4286,0,0.8889,0,0.039,25,32,"1"
150,-190,0.57,0.48,8.43,4.54,0,0.98,0,0.47,29,33,"1"
-114,-106,0.48,0.35,6.4,4.58,3.04,0.31,0.915,0.15,35,32,"1"
-145,125,0.419,0.42,3.84,3.3,0.93,0.25,0.3,1,31,36,"1"
-660,550,0.49,0.43,3.52,5.13,4.63,1,0.5,0.26,31,40,"0"
345,-430,0.51,0.6,5.08,5.33,2.33,0.31,0.362,0.11,36,29,"0"
59.7932402411945,-115.711474369147,0.52,0.43,9.2,4.49,0.2,0.17,0.15,0.25,32,26,"0"
800,-1200,0.44,0.498,34.6667,28.8571,1,2.73,0.294,0.63,35,28,"1"
-103,-116,0.61,0.57,4.17,5.69,0,0.54,0,0.36,31,31,"0"
155,-167,0.467,0.443,42.1364,47,0.6923,3.0625,0.214,0.463,35,26,"1"
100,-120,0.36,0.54,17,16.4,0.36,0,0.25,0,26,30,"1"
130,-155,0.43,0.53,4.39,3.87,0.66,0.99,0.4,0.53,27,34,"1"
295,-325,0.488,0.392,14.25,34.6667,2,1.2,0.6,0.285,27,30,"1"
115,-135,0.642,0.39,8.18,3.87,0.35,2.41,0.333,0.33,36,36,"1"
-230,190,0.51,0.416,14.5,23.5,1.7778,1.2727,0.3,0.523,31,29,"0"
-130,110,0.32,0.499,9,17,0,0,0,0,30,28,"0"
320,-390,0.325,0.412,2.42,2.78,0.28,3.61,0.5,0.33,33,33,"1"
235,-275,0.61,0.53,5.8,4.69,0.36,1.85,0.42,0.79,31,23,"0"
-145,125,0.43,0.53,27.3333,28,0.375,1.5,0.183,0.338,27,31,"1"
-230,195,0.52,0.447,44.4615,29.3333,0.8,0.4667,0.5,0.203,28,30,"0"
-230,190,0.62,0.46,4.69,3.77,0.26,0,0.41,0,30,28,"1"
140,-160,0.44,0.413,34.6667,55,0.6667,0.66,0.125,0.132,32,27,"0"
-125,105,0.42,0.45,40.2,55,0.7778,2.1111,0.378,0.27,27,28,"1"
-315,285,0.473,0.363,27.5,57.0714,0.5,0.4,0.193,0.242,24,25,"0"
-125,115,0.463,0.493,26,42.5,0,1.2353,0,0.625,27,28,"1"
-110,-110,0.53,0.44,5.76,5.09,0,0,0,0,29,32,"1"
190,-230,0.33,0.453,1.83,5.06,2.32,1.7,0.43,0.32,34,28,"1"
-200,160,0.55,0.46,8.57,4.95,0.5,0.46,0.5,0.45,32,36,"0"
-115,-105,0.34,0.487,2.04,2.7,3.69,1.65,0.42,0.4,27,35,"1"
425,-550,0.37,0.43,4.63,3.79,0.27,2.39,0.3,0.45,30,29,"1"
-198,166,0.69,0.404,2.65,1.47,4.04,3.96,0.72,0.45,28,30,"0"
190,-210,0.46,0.506,31.5,9.875,0.9286,1.125,0.313,0.15,27,30,"1"
120,-140,0.59,0.53,21.6667,19.4444,0,0,0,0,24,27,"0"
400,-455,0.328,0.4,30,13.75,1,0,0.083,0,31,30,"0"
195,-235,0.416,0.46,4.94,3.32,0.44,1.01,0.33,0.16,23,32,"1"
180,-220,0.468,0.462,30.8333,69.4,0,3,0,0.5,27,26,"0"
245,-295,0.45,0.56,3.61,4.72,2.54,0.62,0.44,0.33,25,30,"1"
140,-150,0.396,0.428,6,66,0.6667,0.8333,0.45,0.25,25,37,"1"
-170,160,0.45,0.422,10.6,19.6364,0,0,0,0,31,23,"0"
340,-380,0.38,0.64,61,25,0.5,0,0.5,0,32,26,"1"
185,-240,0.47,0.546,28.6667,69.4,1.1429,0.5,0.18,0.25,42,34,"1"
-174,155,0.423,0.55,6.53,5.71,0,2.77,0,0.39,29,32,"1"
-125,105,0.56,0.45,67,22.6667,2,2,0.65,0.336,30,38,"1"
-175,145,0.465,0.38,27.3333,24.8,0,0.3333,0,0.132,27,29,"0"
-160,140,0.35,0.404,10.5,41.1538,1,0,0.1,0,24,25,"0"
135,-155,0.479,0.444,61.3333,57.5,3.2308,4.3333,0.295,0.455,31,27,"1"
-110,101,0.45,0.4,14,24.7143,0,1.6,0,0.271,27,30,"0"
-185,170,0.443,0.354,17.6667,13.4,1.75,0,0.45,0,32,27,"0"
-145,125,0.4,0.291,68,87,1.75,0.4286,0.378,0.228,30,30,"0"
-175,163,0.58,0.41,35,18.6154,2.75,2.6316,0.399,0.319,32,28,"0"
125,-145,0.33,0.39,21.75,46,2,4.0714,0.43,0.45,27,34,"0"
130,-150,0.73,0.55,10,36.1,0,8,0,0.66,28,27,"0"
-140,120,0.41,0.45,3.72,3.09,1.99,2,0.39,0.35,26,35,"0"
-250,230,0.532,0.614,4.44,6.78,0.84,6.62,0.36,0.49,27,29,"0"
110,-130,0.49,0.45,3.67,1.75,1.16,2.83,0.36,0.64,37,33,"1"
59.7932402411945,-115.711474369147,0.42,0.48,4.39,5.14,0.71,1.04,0.18,0.5,28,32,"1"
140,-160,0.7,0.417,33,37.3333,0,1,0,0.3,28,27,"1"
240,-280,0.59,0.405,45.6667,13,0.5,0,0.5,0,29,29,"1"
185,-200,0.429,0.466,25.2,10,1.4,1,1,0.667,29,25,"1"
187,-225,0.505,0.507,26.0588,20.1538,0.5455,2.1429,0.313,0.5,31,28,"1"
-162,130,0.42,0.435,21.6667,44.6667,0.8182,0.5385,0.357,0.387,39,28,"1"
-190,150,0.55,0.46,5.5,4.11,0,1.21,0,0.42,30,36,"0"
160,-185,0.414,0.53,5.24,8.55,0,2.23,0,0.46,26,29,"1"
-205,185,0.59,0.387,26,23.4545,1.6,0.2857,0.526,0.2,35,37,"0"
-105,-115,0.38,0.394,6,4.51,0.5,2.29,0.05,0.37,26,31,"1"
165,-175,0.53,0.54,2.62,5.24,1.78,0.77,0.4,0.2,28,31,"1"
215,-265,0.5,0.48,3.72,5.24,1.1,0.21,0.43,0.06,34,25,"1"
300,-365,0.41,0.41,1.89,4.36,0.76,1.43,0.18,0.41,35,26,"1"
205,-245,0.402,0.41,67,28,1,5,0.665,0.37,24,29,"0"
-140,120,0.422,0.403,41.5625,30.8333,1,0.4,0.231,0.185,28,34,"0"
59.7932402411945,-115.711474369147,0.53,0.45,3.01,3.22,1.5,3.08,0.4,0.53,28,28,"0"
-320,290,0.513,0.344,65,35.9444,1.5,0.4615,0.45,0.2,32,29,"1"
-320,290,0.49,0.45,4.43,3.18,0.5,1.49,0.25,0.44,24,37,"0"
135,-145,0.426,0.51,54.3333,43.3571,1.1667,0.7333,0.42,0.287,32,33,"0"
170,-200,0.536,0.53,3.65,2.77,0.7,1.25,1,0.43,31,30,"1"
-173,155,0.421,0.36,11,17.4375,0,0.3333,0,0.357,29,28,"0"
-155,135,0.59,0.41,3.75,3.95,0.92,0.37,0.63,0.2,31,26,"0"
435,-500,0.392,0.61,17.6667,29.4667,1.1,0.1818,0.23,0.154,38,29,"1"
-190,160,0.53,0.4,6.75,5.18,1.24,0,0.53,0,30,32,"0"
425,-550,0.465,0.358,33,34.6667,3.75,0.8333,0.58,0.16,25,30,"0"
-155,135,0.36,0.49,20.5,38,2.5556,1,0.71,0.234,25,27,"0"
140,-160,0.31,0.55,38.4,49,1.2,0,0.215,0,29,31,"0"
-160,140,0.436,0.432,10,23.3636,2,1.1667,0.26,0.402,29,32,"0"
155,-180,0.46,0.52,3.49,4.25,0,0.72,0,0.5,24,27,"1"
59.7932402411945,-115.711474369147,0.54,0.46,4.7,3.28,1.44,1.13,0.4,0.23,27,30,"0"
-114,-105,0.4,0.413,18.5,30.9167,3,0.6667,0.81,0.25,26,28,"1"
59.7932402411945,-115.711474369147,0.48,0.43,4.65,3.82,0.69,0.37,0.34,0.42,31,45,"1"
59.7932402411945,-115.711474369147,0.48,0.53,4.28,4.37,0.88,2.09,0.3,0.32,32,30,"1"
145,-165,0.39,0.42,4.42,3.39,0.47,0.88,0.25,0.4,32,32,"1"
260,-290,0.498,0.717,40.6,53,0.5789,2.4167,0.256,0.25,28,22,"1"
255,-280,0.7,0.363,37.3333,18.1,1.8333,0.8125,1,0.212,31,31,"1"
-162,130,0.42,0.4,5.12,3.58,0.41,0.16,0.26,0.25,27,33,"0"
163,-185,0.37,0.41,31,37.5,1.8,3.1667,0.5,0.522,33,29,"1"
290,-350,0.466,0.39,3.5,1.12,0.56,4.02,0.05,0.3,35,30,"1"
500,-700,0.34,0.468,40,25.25,0.75,0,0.225,0,32,25,"1"
140,-160,0.359,0.37,1.74,3.07,1.95,2.42,0.27,0.45,28,26,"1"
320,-450,0.48,0.49,4.48,3.65,1.42,0,0.59,0,36,34,"1"
240,-280,0.57,0.53,12.5882,52.4,0.8696,1.5,0.4,0.667,28,23,"0"
-240,200,0.593,0.524,39.6667,37.4483,0.2222,0.125,0.08,0.063,34,35,"1"
-134,114,0.43,0.48,3.8,3.19,1.99,3.44,0.33,0.44,30,36,"1"
325,-400,0.267,0.383,11,21,0,2.8,0,0.539,32,28,"0"
-118,-102,0.5,0.47,2.39,2.53,3,0.78,0.4,0.5,28,27,"0"
110,-130,0.437,0.548,26.7778,36,0.75,1.4286,0.294,0.336,35,31,"1"
-185,154,0.52,0.34,17.5,24.5,0.67,0.2727,0.55,0.143,30,38,"0"
420,-475,0.39,0.459,2.75,8.46,0.36,0.25,0.25,1,38,31,"1"
280,-340,0.327,0.36,4.04,2.78,0.91,4.2,1,0.55,29,33,"1"
-130,105,0.44,0.348,24.7143,31.3333,3,0,0.393,0,32,35,"0"
195,-250,0.41,0.458,43.5,24,0.7895,0.8571,0.1,0.07,33,30,"0"
59.7932402411945,-115.711474369147,0.43,0.43,5.3,4.39,0.91,1.09,0.6,0.36,27,31,"1"
120,-130,0.48,0.205,45.4286,2,0.5,0,0.466,0,32,31,"0"
500,-641,0.354,0.43,27.8333,22.75,1.8333,1.6667,0.5,0.45,31,25,"1"
110,-130,0.2,0.452,17,55.8,0,0,0,0,30,34,"1"
170,-200,0.3,0.473,21.5,24,1.6667,0,0.177,0,31,26,"0"
-105,-115,0.53,0.377,35.4286,32.7143,0.8333,1.5,0.2,0.282,31,31,"1"
460,-630,0.542,0.48,3.24,3.29,2.27,1.85,1,0.25,32,35,"1"
-525,415,0.75,0.45,33.3333,24.4,6,1.6,0.53,0.32,26,26,"0"
-105,-105,0.4,0.43,32,43.6538,1.3333,1.0769,0.443,0.458,25,22,"1"
-715,540,0.358,0.3,57.75,24,1,2,0.375,0.28,21,32,"0"
168,-180,0.5,0.47,5.08,4.88,0.39,1.4,0.33,0.26,28,29,"1"
103,-125,0.49,0.39,3.19,1.88,4.6,1.5,0.57,0.3,35,37,"1"
135,-155,0.383,0.59,25.625,25,0.5,0.6667,0.25,0.232,40,37,"0"
-115,-105,0.49,0.468,40,35.375,0.6923,1.125,0.31,0.364,26,36,"0"
-200,185,0.22,0.375,0.9,6,0,0.82,0,0.35,26,27,"1"
320,-355,0.285,0.427,7,3.72,0,1.45,0,0.35,31,25,"1"
-380,315,0.52,0.44,5.01,3.28,1.75,1.32,0.41,0.41,27,38,"1"
135,-155,0.53,0.411,17.1667,51.5,1.5,0.82,0.543,0.357,31,42,"1"
215,-265,0.49,0.55,4.68,3.4,0.7,1.49,0.45,0.43,33,31,"1"
-420,340,0.55,0.377,41,25.15,0.3333,0.96,0.141,0.375,21,40,"0"
285,-315,0.543,0.41,48.5,30.6667,2,3.25,0.529,0.515,47,29,"1"
105,-125,0.53,0.401,22.5,19.5,1,1.125,0.2,0.27,36,37,"0"
-200,170,0.3,0.375,37.3333,28.9,0,2,0,0.57,28,22,"0"
-156,135,0.2,0.5,5.5,29,0,2,0,0.58,28,35,"1"
140,-150,0.7,0.44,8.18,3.54,0,3.4,0,0.52,27,28,"1"
175,-210,0.46,0.7,2.69,3.7,2.65,2.63,0.45,0.42,26,30,"1"
-115,105,0.435,0.57,15,5,0.5714,0,0.313,0,33,35,"0"
275,-305,0.5,0.426,12,32.4286,4.5,1.5,0.685,0.424,28,26,"1"
110,-130,0.43,0.42,3.01,5.14,1.39,0.89,0.23,0.25,28,24,"0"
-335,305,0.314,0.365,24,12,0.4,0.34,0.25,0.333,33,36,"0"
126,-136,0.51,0.628,48.7143,48.2,0.625,0,0.416,0,28,24,"1"
115,-135,0.46,0.55,3.87,4.9,0.31,1.78,0.07,0.4,32,32,"1"
-135,125,0.438,0.369,28.6667,26.625,0,3,0,0.4,30,32,"0"
-160,140,0.495,0.427,63.3333,58,1,1,0.5,0.262,26,32,"1"
160,-185,0.48,0.4,2.79,3.69,0,2,0,0.36,34,32,"1"
-335,240,0.48,0.38,4.16,3.17,1.69,1.02,0.35,0.244,30,32,"0"
-160,140,0.5,0.454,111,34.375,0.5,3.3889,0.25,0.471,25,28,"0"
250,-300,0.47,0.457,24.2143,48.75,1.5,0.3846,0.492,0.143,32,31,"1"
-230,175,0.49,0.43,4.44,3.66,0.5,0.37,0.77,0.11,24,30,"0"
-315,240,0.42,0.4,2.89,2.99,3.71,1.68,0.49,0.342,30,32,"1"
345,-430,0.51,0.5,6.05,2.65,0,1.71,0,0.41,34,31,"1"
-190,165,0.47,0.72,40,31.7692,2.6667,0.8571,0.394,0.364,28,38,"0"
130,-162,0.52,0.49,11,18.5833,1,0.79,0.37,0.165,36,30,"1"
-125,105,0.38,0.8,104,14.5,0.3333,7,0.8,0.5,34,32,"1"
300,-400,0.42,0.52,3.03,4.36,1.25,6.63,0.71,0.51,27,27,"1"
-145,125,0.21,0.373,18,36,2.5,0,0.371,0,21,25,"0"
-117,-102,0.53,0.49,3.87,3.46,0.31,2.15,0.16,0.29,30,42,"0"
195,-240,0.44,0.38,46,15.6667,0.6,2.6,0.146,0.534,26,30,"1"
120,-140,0.437,0.575,3,3.01,1.02,5.36,0.28,0.7,28,35,"1"
-175,155,0.472,0.373,33.2,28.5,0.375,4.1667,0.8,0.437,34,37,"0"
-245,205,0.52,0.55,60.5,47,7.3333,1.8,0.54,0.374,30,26,"1"
-150,130,0.42,0.429,58.4167,30.6667,0.8182,0.4167,0.36,0.283,28,39,"0"
-130,110,0.44,0.385,31.6667,27.3182,0,1.6,0,0.467,29,33,"1"
180,-220,0.519,0.735,23.1765,60,0.2857,6,0.228,0.551,26,30,"1"
320,-410,0.51,0.62,30.6,52.4706,0,3.3333,0,0.411,32,30,"1"
160,-185,0.692,0.503,65,61.087,0,0.2353,0,0.2,32,31,"0"
59.7932402411945,-115.711474369147,0.4,0.51,54.3333,19,1.3,0,0.238,0,28,26,"1"
-130,110,0.33,0.499,9.5,19,0,0,0.325418923672178,0,36,27,"0"
210,-258,0.53,0.52,4.16,4.37,0.55,3.69,0.25,0.46,28,30,"1"
-170,145,0.56,0.368,28.6667,26.625,0.5,1.6,0.16,0.474,28,35,"0"
-115,-105,0.51,0.61,33.1111,34.8571,0.6,1,0.14,1,35,34,"1"
-600,400,0.43,0.414,40.5,43.9474,0.75,1,0.25,0.23,30,37,"0"
1050,-1600,0.563,0.64,68.5,34.5,0.3333,2,0.167,0.749,36,23,"1"
165,-195,0.5,0.473,55.3571,48.0909,1,4.9,0.415,0.455,35,23,"1"
-230,190,0.28,0.583,23,21.1527659641032,0.25,0,0.2,0,32,32,"0"
188,-240,0.58,0.51,16,43.5,2.8571,0,0.472,0,26,28,"0"
-380,315,0.39,0.344,36.5,33.25,0.2857,0,0.141,0,27,29,"0"
